cycle_id,num_testsuite,NORMALIZED_FPA,accuracy,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,prediction_time,learning_time
66338dd9c4bf1e76be830749d9bc93c7be35cb2a,1,1.0,1.0,0,0.08199999999999999,0,0,0.08199999999999999,0.08199999999999999,0,0,0.08199999999999999,0.08199999999999999,0,0,0.08199999999999999,0.08199999999999999,0.0011119842529296875,0.49352192878723145
d50feb67569fb5881b8a2ff5996f656c5f207c2e,29,0.7765049678550556,0.06896551724137931,0,3.004,0,0,0.007,0.452,0,0,0.075,0.6100000000000001,0,0,0.237,2.663,0.0010609626770019531,0.8798363208770752
2a95bf89813ebf321955d191afda7e0b08d69710,23,0.815217391304348,0.6956521739130435,0,2.96,0,0,0.035,0.09300000000000001,0,0,0.10600000000000001,0.275,0,0,0.21999999999999997,0.442,0.0011327266693115234,0.9084851741790771
58fa9a673547c884cd1f11a8927414e563480358,27,0.7225108225108227,0.6296296296296297,0,0.327,0,0,0.0,0.045000000000000005,0,0,0.0,0.21600000000000003,0,0,0.007,0.255,0.0011050701141357422,0.46463799476623535
0d53852d80cc686b47b4b0c1b2069f880a09b451,1,1.0,1.0,0,0.073,0,0,0.073,0.073,0,0,0.073,0.073,0,0,0.073,0.073,0.0009889602661132812,0.9057269096374512
0f540f0f5848f2262e1b8937c39e269a79731efc,1,1.0,0.0,1,0.052000000000000005,1,1,0.052000000000000005,0.052000000000000005,1,1,0.052000000000000005,0.052000000000000005,1,1,0.052000000000000005,0.052000000000000005,0.0009961128234863281,0.04738807678222656
0bbe5b59af443da2c3101cb9259e7ad68152dd13,35,0.7790073775989266,0.6857142857142857,2,6.028999999999999,2,0,0.14200000000000002,0.9750000000000001,2,0,0.207,3.247,2,0,0.342,3.3820000000000006,0.0010139942169189453,0.8034918308258057
5cf68bdc46c7bcc0fc5eb3cacd1c84514ef552cf,10,0.9142857142857144,0.5,0,0.714,0,0,0.009000000000000001,0.012,0,0,0.031,0.504,0,0,0.061,0.524,0.0010161399841308594,0.5858187675476074
f8bf45444c49053a92f6f560c5008d5ac43aa27f,12,0.8338461538461537,0.8333333333333334,0,2.6279999999999997,0,0,0.005,2.048,0,0,0.024,2.1639999999999997,0,0,0.14600000000000002,2.187,0.0010831356048583984,0.8232598304748535
af1f8163af8b52bc28a18109858744967935d828,33,0.8109186686886423,0.5454545454545454,1,3.737,1,1,0.02,0.452,1,1,0.042,0.536,1,1,0.126,3.418,0.0011761188507080078,1.065514087677002
c12c48ce91c6b5cceb61043a914d0b438b7a6900,3,0.9285714285714285,0.6666666666666666,2,0.31,2,2,0.155,0.155,2,2,0.155,0.31,2,2,0.31,0.31,0.0010099411010742188,0.3397219181060791
31b546aecd87725c8a1274d1485cee89bdddfdce,21,0.7997583811537302,0.7142857142857143,0,2.8579999999999997,0,0,0.01,0.152,0,0,0.064,0.305,0,0,0.144,0.341,0.0015308856964111328,0.4213597774505615
6e8bb88263dd64b703679bf853c15f40ac07e347,9,0.8140350877192981,0.8888888888888888,0,0.256,0,0,0.009000000000000001,0.025,0,0,0.034,0.139,0,0,0.068,0.16,0.0010170936584472656,0.3217587471008301
24a3100e9897837b513a0d9f2ae26fd02ec91246,21,0.8782845061914831,0.8571428571428571,0,2.9139999999999997,0,0,0.011,0.134,0,0,0.071,0.182,0,0,0.16699999999999998,2.515,0.001024007797241211,0.568718671798706
3c4a09bf28e7cd600b919b8c799fbbfd19a94c0b,21,0.7961340984596799,0.8095238095238095,0,2.903,0,0,0.016,0.06599999999999999,0,0,0.075,2.265,0,0,0.184,2.578,0.0010380744934082031,0.6734893321990967
9b3e389fc692513cc701b886a9dcdab6ebf32453,21,0.8752642706131081,0.8571428571428571,0,2.8889999999999993,0,0,0.012,0.23099999999999998,0,0,0.06899999999999999,0.269,0,0,0.15799999999999997,0.3340000000000001,0.0011301040649414062,0.5883378982543945
b72b5c716ac18150396d05988d9eab745bea02b9,9,0.9403508771929823,1.0,0,0.264,0,0,0.009000000000000001,0.021,0,0,0.031,0.032,0,0,0.062,0.14,0.0011448860168457031,0.5711061954498291
8271475f973945e776ca91142349b8618c6f619e,9,0.8596491228070176,1.0,0,0.26799999999999996,0,0,0.008,0.086,0,0,0.03,0.10999999999999999,0,0,0.062,0.13499999999999998,0.0011341571807861328,0.8467841148376465
8682c8d4f2281f838765a213d0241366255c99a0,24,0.7775510204081634,0.7083333333333334,1,1.838,1,0,0.022000000000000006,0.328,1,1,0.065,0.38600000000000007,1,1,0.235,1.4700000000000002,0.0010328292846679688,0.8135027885437012
c9259fd82546bbacf9606509e5883bedde7fb062,8,0.8725490196078431,1.0,0,0.278,0,0,0.018000000000000002,0.03,0,0,0.045,0.129,0,0,0.09,0.15000000000000002,0.0010190010070800781,0.5610461235046387
a73d5f2e9b1f415201b312af8ff4af6a0f7623e1,38,0.7160208212839794,0.8157894736842105,1,4.11,1,0,0.031000000000000003,2.23,1,0,0.10999999999999999,2.489,1,0,0.28700000000000003,3.0029999999999992,0.001154184341430664,0.7292988300323486
9ebe7bbd313efb49f3496b8af7d4b4b78f73a5b7,26,0.6903725205611998,0.7692307692307693,1,1.8450000000000002,1,0,0.02,1.0230000000000001,1,0,0.061000000000000006,1.556,1,0,0.168,1.632,0.0011610984802246094,1.1435918807983398
171c3ac8d32ed884392b057800e691a621585d2a,31,0.8192204301075269,0.9032258064516129,1,4.119,1,1,0.022000000000000002,0.259,1,1,0.067,0.815,1,1,0.19,0.8830000000000001,0.0010488033294677734,0.5416970252990723
f25588258e520cbf1d388d3d9b48a4942d3d7c28,26,0.7466537655216902,0.8846153846153846,1,1.636,1,0,0.024000000000000004,0.077,1,0,0.069,1.0130000000000001,1,0,0.17200000000000001,1.1610000000000003,0.0011608600616455078,0.7156352996826172
9e1ac89660190ec4d895855655891ad16d790fc4,72,0.7047000472366557,0.875,1,7.512,1,0,0.013,2.952,1,0,0.037000000000000005,5.708,1,0,0.24000000000000007,6.3260000000000005,0.0012099742889404297,0.890516996383667
1dcab3f854e6fffa16c842b8a10a6fa2163795ea,21,0.7885835095137421,0.8571428571428571,0,2.875,0,0,0.01,0.527,0,0,0.065,0.6150000000000001,0,0,0.163,0.6710000000000002,0.001168966293334961,0.8947169780731201
e6e24766377e705e89358fb9cf6253e2e9e645db,1,1.0,0.0,0,0.037000000000000005,0,0,0.037000000000000005,0.037000000000000005,0,0,0.037000000000000005,0.037000000000000005,0,0,0.037000000000000005,0.037000000000000005,0.0010960102081298828,0.5731630325317383
1930eed89459d1ea726762e362143a5aa2ccaeb4,21,0.8375113258834191,0.8095238095238095,0,2.955,0,0,0.011,0.362,0,0,0.069,0.404,0,0,0.165,0.646,0.0010449886322021484,0.9458820819854736
a2cda30be14b3da01cbbbedc41b70daf6d88da8b,24,0.7657142857142858,0.8333333333333334,0,1.7240000000000002,0,0,0.009000000000000001,0.168,0,0,0.052000000000000005,0.541,0,0,0.21000000000000002,1.4180000000000001,0.0010290145874023438,0.7934420108795166
ca55bc4cfaead7376599c281abfff94a936f5bf5,22,0.6967061923583664,0.9090909090909091,0,1.4629999999999996,0,0,0.003,0.8330000000000001,0,0,0.013999999999999999,1.189,0,0,0.074,1.264,0.0010449886322021484,0.37238287925720215
6eac426de89fe077a181f39452dee6f6ca4c2f52,22,0.7710144927536233,0.8636363636363636,0,3.0419999999999994,0,0,0.024,0.167,0,0,0.086,0.382,0,0,0.215,0.757,0.0011508464813232422,0.6571128368377686
