cycle_id,time_end_end[sec]
717ff5c9380bafc945340c4ff46ef8b5129e0359,6
8c9b7a34de76e2412734cb49f6d48887877a46e2,5
a078eee32106eb0c24527b7dcd4b045bd8e6cc0a,11
026d5047d108ddd36bd807a3c119dd5057814161,9
982ece6cf0e165bab50586020cf845d20e0a68f0,11
f5b26b6aa2b1ab2cb3e7587d0940991b577e1511,7
01a0540a78f58f4d69cbf01adfc387874bad0706,6
28e7813133a8de8ded191fb6e010123a8e087cd9,6
fc393f7bdf6c971cb0dcd977d3015ad5ce524149,9
ace1dc41eb128bc0de794b376f446d276f80ef72,6
07639a36fa0cec75b4d513b27bbefbedb9fc46d1,6
a5aba02f5ff8a1b53147488324bdb11c2dad561f,6
abbaedb43f52aeb6ca5b494e8ec10d60e430f517,6
6d151e706834e7b1ba831e9d3607156996f694ca,6
9c9a659e747a47986a2f310e773b253f662dc234,5
08f16c137ec17058350c03fa7eb9068377644c6a,5
a3a31a19b6478800a0a71273012492385f6ab4ce,6
332615685c04e908fd8d752a2af4a8ee8287564c,5
03fd13821d6f12e60af9de8959584975376c6b36,5
f2e7938365b6256e6f1a323602aa63d5df346ab1,6
3340c3582a5d28eb0bc02354c4860d594bd18ce1,6
9b5a2e0a60ed9ba66770fee64cc7bd25e20e2c02,5
2dfd03934382a9dba4c39dd248b8b6adbeb181e5,6
531b5dcb45b80f1d72a305603e32105962b14ce7,6
fdb6743af113595cde1a722305ca571f27d03d41,5
d915d755d1befffaac3a54ed667c05d6b6b74554,5
c45a7d3ac48e5e10551b9c98a73b6cd8e1a06958,6
33b47aa139c7a1a7bca6d56d37acaa3ed963eb35,5
5912d28fa0116ed7a284b6f550630a0ac054e33a,5
28692752c2a23fb3afa855ee22a26877ddc8bc06,5
1f5240e5f0a7c18e93dc68ee53c4a4ff9b6dfd69,5
b72d9cb7c21bcfe225b360f07268e96f5e42fd06,5
5d758fa487d0eeea19fec8209a72dd2744207e3b,6
f19882640438eea87c8ac66724c1acc1e1459d3b,5
554058f5dca897586217fd9bc30fa9ff266a6584,8
b0abc067a8a5110211c4aaccc360f5087a78d3d5,8
031beb1467137e9ded0980767e51cea8c7cdfb69,4
715eeae35c5e70695580a959b54d0e08f6a54a8c,5
774607a6dc2a17869c9d96577fc45feead9be394,6
81a9aa634ad54c424c958595e73151395fe34ab7,6
b8e9258ae55a83f35f90f6a333dd167dee014675,6
914185bab8af0db467219526b7f04f9c8934bae0,5
e1232cdff4ed4dc5157aa0ce03ad5c6d941cf7e2,5
176957dc93615f8d0760b354f149af4d8944ad9d,4
dbb4fe76bfb52518173c4c24e045ead9be1749ab,5
e74f18036edac56b093edeb0a9715c8399197b5d,5
f863635731ad0a43e4fa62030bc9c745849fb6bb,5
ab25ca771e463eb6fb0bac8b1866ae670e8e92c0,6
2c3ce2826244217eeaea4ccf4539d3ab104f725f,6
6ba17fe1b8c84b954a3d19f126618e6c549c6d45,5
65ff8044c2730ba23d373d8b5b978079b7f08968,5
4de27c34ddc68b27d30c7ffabf248ff07c898870,5
211cacdcde78f77beb18fe3dc751545c464a7474,1
04955ba87e328cd639d7248bf8d72b413613679c,4
55a0c64a1d75cab8930bcaad6fee3d62c10ac916,4
119ba35de96fbbe23876a8b9495292dc4c45dd84,6
1137bb8a9c91cabdb65951c164819ea049ce845b,5
ca5047cdc0a682af5db270423cc8705f2820d91d,5
bedf8732cf2d09f4d5fd1360e2f23e7891af48aa,6
e4bc91c1bad25225cf335c1a8ecdf920f79a1f90,5
9e2f9e8f0062bce5a31988c8b01d638061b39dc1,5
11dc48317f0a145a8f84c26f2780f6a8b823a829,6
e2701a5a1872adc57a2735d39ac9a0dca37f75e3,2
c1e0ec2ef4af22f490391871fed4339530717f7d,6
4c9b2228297650d9c7aeacbe31912ba241adfb38,6
ae4ea77b9f08e6d2282f1c373379b156cd184271,4
bc9cfb6f0f630b705c8e9aa3ec79dd9c1c51f93b,6
c6ad7fb90702a9103a3f565be0faac8ad5303b9f,4
ab1ee1b68b15234b62a840c4b1f6d2485d771450,25
885806d5ab409034079fadd2107049fad17808e1,5
680ce0b52f5124c652329525ed60087e83f22540,10
40f4e917f076147faf2492fd3cd837937476295c,5
55a865b17bc1d1de321dd12605edc4ae8308d5b1,14
382d41d7b5ebfa324e5e5fe08ad3709a2c0132a5,5
78856d8417f9c63c2b6a5616f27df06b1e462ed9,5
a408bf65949670393896e202077bc70ee89c3956,4
7a560b28c8acde0f75cd274f6d9a50ab02b2ac26,5
77ceca23f1e9370daa9866f3cda5e5b758370623,6
50c63317be1a98a8a543217ca38036c71e4ada01,5
ba1efb71a4c736b30eabee639f3e9d8c17d0bb02,7
bd99b9adc1c94b787d110046e68d9df8b851530a,5
fa32d5d67aebc35b120356a003202ea32dd34755,6
b8a168df404754ba324f743dd710e0f654aae201,7
c8742a898db78494c0da82dddbbc39f0fa92ad38,8
4ed92ebd457a4ba964585b8c669e436cc99c69de,6
8cfa4882a175d3e1327098c898448a701fbb2375,6
fd48c7cea91e4cc99e11c54206e0de227728eebe,7
63687e70f21639a9a3105a502b58846368733442,6
b4eba75157d30e86192af55697591e0f2f6ef354,8
58b6aa8c53e30874bb3d83a913db4e4d19878228,7
9ff186bd4faaa784b0ba9bdd8980f9f9d41bd8f8,7
3cc73baf806ea007dea3e66252dddf2d8350601d,6
b2c2cf3d42dd306c96b6b68283eeeadc1b3e5c22,9
402339a7578090ef93399606e6966bd9025e5c09,8
79c4777389b173d15fad261ac5dbc98cf7618d8c,6
4a8bb5884168cb6c7d3bf7cd2efa5b0f7a74d763,7
03aa0776df745abd944666731e8859ec5ed487ba,6
9e7c59dfd25b087cc56e13e406ab1124b0d28829,6
ea8ede041009d4a018657db339e68c6823a3c561,7
21a8423514bcbcebd24e3d1c120da62683ad70f0,6
7fb904ff9e0d5903fa91d967543aed54d97cfe36,7
f2528beee5e222f63bc85a4bd7884f558717cd11,7
b623db94829eda3afa2c244f1519bcc2d43852c2,7
322cc85a2c2d20acdebee2d38ef86449d1e7f522,6
8b0318c9dded3ef6306d3ee5904721149b7981e1,2
a9a1ef40e6468a11abce920f720197b183b9834c,16
422d2e44cba5d256ea130b418f91c56c723c5788,13
9fcdb588c3958c9468fe83dfe5e07a36aeaa9e7c,15
390aa7125269cde1062dfea9b515db8f63d10a2c,12
65ebf2cbe46f9c9328ac96f16e7ce1297a4f756c,12
70191f0f7945e35f89d5f0ff2cce4beeeae6d3fd,15
5c31aa4a642eca6a3275fc8e9361d28c3af4774e,15
2abec2678331c6972b2cd7817532f1cfe9830e5b,15
e7f9dafe2278cd5d43b6f49b9c0c62d45e160e7b,15
298527f9ed4ed5b8b902238c7edcadbe8cdbabe2,16
791c721449939096088c5a5d52d7f21cf288f14a,15
69a7fd9bba0b8aa145a11e4b21c7d7462b4feb55,6
b8112b003103be8c22849483229ee5a57125d39e,15
a8a4bc18c3600ad3fcc9f6ec0f2ce312c81e07d1,14
6207523b518b2e0a98c558d8df56f38362066010,15
1e531f785c26d608c489ca20636489b898faf964,2
b91f50fb5ce9c15df4f61b6716542b0984daf474,16
7d7e486df3d177e850f15cdbaa71b7046589335b,15
fea31ea9b1511d38b42f70e83ced9cede3c803ff,14
4898d123b1d3c11a025e7cc707b85809e3627ef3,16
78c75127ae121958de3ec2ee4da69a10528fe52c,13
f98699421fe6e66c911559559979f23a50ad0c9d,14
c170f6b67d6927aa7e1efff3f0618542483f8708,13
2e92a8705e420ca32c32ecb77edc9f3f76bce7a2,13
a85362e950874ce8fdc1c741a0b775495f2af842,8
83881d7331950147503d9ad952a14ed06f3c91ae,6
b17d10dd5d4457ff751f0c37dedd6ae2adfa221f,6
a8b19f4bac481609e2f210e73c0c8018463ef119,14
bacf66673718f3af8d9500e6fc22cc2a85201839,13
1a03d4297a6f5bda9622233af6d0ee69efe4a4a0,14
ff8ad6dce1ddbca02981fef9a5f79055fabbcf96,6
ddf4ba4e4c1f53014230401b81985518f2434289,6
33f678b9c67a099eb4ba7970a89584cd773a98b8,7
2f769f2b0afdb19b6a99c7945be2f494876023b6,6
f49aa5e8439831f135de38dfe31cbef58d23e33a,7
66436373d83a18676dd6d24f0317200a4daf83f0,8
cfd44eb99719bf045bf78b1e35dba231f98f5a45,11
379211207d6d9937e11757714f3c7afadabdf567,8
2e43440c5ddd84a21032ca0cb6bea9dce9c43940,7
627f47f24f13f7dd8bb96a6ac23ce42290b80845,7
c260d9f378b7a5c5d4c71c5021cf332a31610715,6
d9d0eaca911ff6654c71b9eca9349cdffc3e5871,6
40a63e663caec98771885f8ea4f10c016cce89fe,5
66ba506f5ca0000e8be37b09b053bc58449fc1bd,6
8c145775da55fb33104751199a28809acb657c1f,6
37ba197e62d6b60037d18afc33801e6221f1b8c6,9
ab77a5e565f978d81d098c5a0ea59483201f4d74,7
5dd9e60cb226c571e13832023489e8bc366ce69c,9
570431c8502a6705e749b62ebf5519930946a776,7
1189e1b201e0234b54df551804098df18bd9f445,6
711c2e1aff80dc3205e7a3608a2ac391894d6711,6
39d5df29fb768fd257f9d328b99f00bc69ec864a,17
7bf48eefb3dc9fa049f2f0411ebffdd46cea84c8,14
cd07a9721ed81850d97a2effc26a82154d6d3d29,8
d0ab3c889508e84f0f08fbf9ba7931a94bd8c839,7
d18de6baa740beb3e112e96c147af5296a3da781,6
8b3653712323de2d9286f1c5e8453bcdc93aedca,6
112806027300defb068b44639d86f028d0ab692a,6
cc52a7a47fc767a5a218e0cd77989c08ed7f9a60,6
9fc25d43b4a57b88bfdc1d51cfb0553289cf5d62,5
456097d9f36fb551f233ee67e597c435992c7ac3,6
d5949d0969cec0d2f036325ed9f0645f69a48c71,6
4188997e3f00f47a8a98546cdb1f0b9f8423f0a1,5
05220e0153e509b0d6f8c32d9579d87dd3c82c54,6
90a212cd2572ec30d69b2e2492671b1c93901732,14
7b6f71dd0f65952ed9cba0d76f1aa26c41161056,13
9bf6f26fcd41b90686e6ed0b4d25abe54ac861a3,6
83794caf98ec830c302f016a42573b7df6f030f9,6
52c62086777545f25677137d8b17b3735f0bbb2b,6
39b770325f695578e6c5ae3f8974eca0de3ed5c3,6
a169746c427ab8d31ee38457dcbf52c33fe920b0,8
09a6f097f8a44f3161235327b872d1ac2f4d9ea4,8
42fdabacf35e9b8f045055871a0b56fdd1586925,7
30c5463395d76cbcc1131090964e9c5f64d7195f,6
9b140df6364d65493360b305db916ca54d0a3813,8
a600bbfd622e4d225ad3b8e6cf3334df3cd6e19e,8
9164cd83b44ae9e83bd11c50a5e59e8c6887771e,17
2fa5d5c17107f2194d16b9a7d1b6d277aedba3d3,6
49ec4b5d656e8e16d508b04945ad327612d555da,6
227aa204152883a628ec980f2ae2c2ef31ed1344,7
05bcf7d1cda34baa41333da83b0d743b6ad4d658,6
d2d757416ed62f48afc65e570c08f7c08315a98f,6
2cb32b82b22da4e36cd12778ba98637843bbcf06,7
2b1e98f2744aaa514b75b7f90c0838fc897b4348,14
5b2806103d5e6d4a7a6df1ebc8d88005ad7731be,3
aed6d321b3407daa36ee6a0f0a44deca05d17352,6
2118816d94129503b695990224d9edff3560b3ef,6
38cc09c6bc617c0bb6ebbe32756e39cb3ea35d1b,6
83af056059bd781b6104caba38558cc4b5257220,6
0110214af6a802b2c7abc4f7151eab7595036478,9
bdc77f1b289f349e09051b482d7b4efbc6cd9f6f,7
722c81702112ae07b8fe1f57612a5e82e93e00b6,6
0929762d9dc10ccc62c7a227f69cd831e2bfb1b8,7
199019d04c26b9aea45c77be6634ba3a49122470,7
13c152582e5f72fad13a42e1eebfbd8c6c848c01,6
85d3cefb485fa6f34ce0893ff4ad795dafea8b6f,6
fbda264f3c25c6db302f4a44eb71b70f24553ece,6
c8ebfacdb707f08a919f9c4231bae2fe821230c2,6
845c2f7c2659427ebae2f186c237c94c763af335,6
d9be5752c4ebb4ccf1b054bd8c1367bd8215884c,6
485db150d852d634d21e103040640edfc7dab8b6,6
7f5a9acc5ffc84dd1890f17fe01274ae1007f0ae,6
8801ec748fbf50a357ac20629808433e16288dea,6
c5154bc584847d19e75c421b71e2f3499164d2a9,9
4063338a3c8c87657a75c3c45a8b69560fee0e57,6
803e5eef54ae9033a4e180e9d7828dacd2db3dd0,8
b88b3870a996b61ae6a1f865586c97794a1f3038,7
1596d05f667f0eaee70f3c8478fcaf67eed55002,7
9bc3701fc327a1730381bea688f62da60891fd40,8
fb09a1d1244fe0331a05418f5ccd32b62f2200e7,6
b515228199914ea1767d707bf861b3e8efbaa41e,7
5ea4d8ad05fa39e7afadebd0f75538e2978ae1b0,6
8fc193527df27beeeb638e6e812e8c4df6c72f46,7
28b7b958d39730fc278fd1919bf335c52133a1a2,7
9c881675d214b95fcf861b69b4204bcd7932f66b,7
38357dffa2dd39c91c4523beade08c12e8009acb,7
c82fe35c48bd0082c16644d16d82d1be79d6b9d1,7
2ae03e1633ec0a79761b215e8eae2574106bec99,10
c87ec655d2ca8de325ba91736702a477233b565d,9
158d178c58e892ba87d782ecf436d30c038d464e,7
91901434bd199b104bac6eb89769f78d97f18f3e,22
f983a961455efed4dbfbfb7623e43941ba8d31e3,7
afc89ebca46a71a9a3a91c9ddea6e17b49282479,9
1b7b452c7e49efd2bf6fbca0b4239c7aedc993db,9
7388ec14401571d45af94906310e136463f7dd58,8
05f878016d583b58806e59de862fca60e2e69d67,20
ce54f3476745a68d02b1db11444b71c758b1d1bb,2
ea130d0a0a0c38cc2f93eaaa587678f0ac4db735,8
7f35bd3eed6182c040155d1b672b9e34f89667bb,10
1f0d32796cd7f4419069b1c6d738895c753c6916,9
07cd4567d96f916c20af10e2779e44d21c9ac703,9
edb4ce323e9aad278d707be09fe1ef24fdba630d,11
895315e100486f5778f13106c4ea4f3440eb1298,10
4970841052d709afe55d975ac82eaa1c0d385477,9
263fc1987ee6bfe8c09fdcb0f7339f49508978ad,9
a82070e546d2c2f871895d32cd2f6629480c02bc,14
82d967a3f9e3d4c1927ff682d0df7a09399df7b6,2
b120a8574071197ee494c6f272bf0f4d2e93c2c5,1
e8c09f05be1310ea2ded05bdd808c46a1e4485e2,1
b184666c1975fa4050121c694e09a88060854eec,9
b83e111c619232be9ba0a7bba682ebc141b618b8,8
6b4b2dff38d7598cee413e5894d6c44772b42144,11
2a6c6ca711f0f0d6aeef30853d5eb05bc68c2e85,9
fc18ae928f5dcfdb331e189f866e3ef96f676eee,1
190b24bcb395e1772624c7f7c3c0bc76876d47e2,11
8ed787c3799bb9d194e948b54d68ebdabcf1a2ee,13
a9b17e3af5b608e9d807fed3344cebd5f624c098,8
e7b0dde346e610fa273bd4ff2c82f6cf8e6de6c2,8
781bfadbdf3da963002e4c177c3436b7cb116c34,8
01911a40eaebf2aefbac34cb2760f7f77ccd07a6,1
ec733cbbf25c103c2c661625717527448a42663d,9
300578058c7d6db0671648cbc5bfca84fce6285d,1
63950ad11917411d82d9adbd0ad1ccc4884ebb4d,2
f207e1439536afd5099c142ee43f070a0bd43d42,7
1e48e151ea23f8891902834a4553a806c1312d60,11
2b9c06f58c983bb915b220f02be99aefaccd0a1d,7
c116dde41fd1c073f00093123f771c276e8af6d9,8
e941b7e3c45e7df96dad9c49235553b1bf585b61,15
17fe32716cb4e6250cb0fcd6612388a1dbfae6a0,9
d8695b95cadffa51b7ac83d1dd6fae4bc0bb56c7,1
c48289b1457f825240043b942ab621b59c5d2490,14
321a2f3be27e395e7646393a31d0a1b0df4757b4,3
fe6fad10e1a6cb264a4f6c6c04cab66c6ba818cb,15
c7846ef59c410983b0f668e59791ecaa977d1fa6,8
7b67f1bbc2ed78561db2527e3035bcf1b49e2817,9
f7e4944a048663e671d12519c4f8068ea0a489dc,9
f9d6655b42d8e1b1071f78cd7f1e38cbaa20350e,1
858aa75ed257a24acb983df372f634c3fc6c49c7,8
83c4b1c364c075bbb2bc44ad64d8a282340de4ba,13
b1d11d9f15afd98f94d585d23074fe8a1da00c60,8
ceb5ccba7bca5f00a5331945c7643c3d102e05a4,11
76a941217f9272693b5484ef360e8cf6491ef3a4,9
768390f935f3916ce3cfe03e8e642087baf457cb,9
f9778af8a8ba8c6579ccd800f53a2cb67baa1c7b,8
