cycle_id,time_end_end[sec]
151f2cd3d80c006f4ec228cdf610c3a35feb195d,14
33884b226454324f27700f9069f4702b44ef8ced,14
23108b1bd90de315aed37fa3fc1f38f8a56ab9ba,14
d6644e4fbe3d125eed2d85e58fc7133466042f10,24
96c8ea2fb3719e2f6e3d7a4d7b46718f26515a86,23
dc53e49b4afa5d59c533cf2b4918402c37411fbd,13
f9cab271b3bc8c2fb6e2c51449ad3bc07e62e174,15
383bc8eefae7e17d0bb0349ab2300488c655ec42,14
eafeca43268f16aa9d4a179e44b9e7747699c1eb,13
61bc7f27b498d919d0a534d00de2aa6d0ebf7447,20
9b481a97010a19e375cf423ffe25dda1b40e0e47,25
cfdc3f767c0063224622af168e78c6b2d2c77388,18
4733cb5b798cd72aed82a9118648b4a86c91539f,14
3f103f8c9b72ef6ada41684c122ef7bd3cc90d22,13
1f73bbeb67683e8852f889e8f11c8fb1b4d963a2,12
1e5c2b87792b58f45fd3b33f1373925ebfe879a0,17
a40b2a907a69e51675d7d0502b2608833c4da343,24
c37a911d3a1541adc25c8d76f717015b2266d123,24
2dd459003e19e4bbc2811b10d38337f295fc5a19,13
a069c490e8119189fa2b43d3b597b79b3d42a367,24
d79e43216faba4b3e73536915bfddc550cc0f20f,24
ff4497aff8cc9de4e0b2c6e5e23e5b6550f76f29,24
ea666d523021a3c33294030e7c6ac49a77be543a,13
05647d46e9ac2bf674b320e8467616aa72954f3e,24
8d95ae41975a2307501aa0f4a7eba296c59edce9,18
8d601ab71228f7c3dff950540e7ee6e4043e9053,18
9f89fd4626bbb4e34a905835e397bcffbad59307,2
0095d8adf26b9469115b1be0358cb09d1fcb5fd4,17
0f6a292a29fedd49741310cd517ac4ba907bf8d4,17
c14890f08b9bb47ab8ad27f4dd4c714e32961d0d,18
f3d2d55ab9b783af65f2050272cd0318a9ad23a2,19
efdff37fbacefe35c6f459b6f8a7483d3da85f8c,17
33c104e1b4aee768558c63b2a43a88132ff93f6b,20
c0771cbc3c445a9d1d2a43ac4ce3c0edbc806957,15
3aface95813003ff75505e2ed7d75b072228d3f8,12
2c437a12bbc578442daaef85ab486d1e55763853,12
ec700cf69db225654aadce932dc000bdab302ccd,19
ab0570e63aae3027239dcd5d22caab95111a5de8,18
f015fb2b31a5621689a57ce9d2d300e5f32357e1,13
0f87dceb80b432b434dbd81ed4f1ab97c740efc1,24
c9a5e54a7c0b4c0be46940d136677a2c9f052ed7,24
23c706ff915c4be7d371d3098fc8de2cc3aa2b67,14
71a1c49eb3610984173728751b1a5e78ddf40c6f,13
cf950e7365848130c5c2d57c871652e6f83e96a8,14
b836907ddbc53d8c47d2e2a6a36a690faa2d82e6,28
46c42fcdaa16542b0f167ea429b613fd653e6fc8,14
e6b830bf95f712672cb9e77cd852606cd134c5fc,16
050b67d4f88d60e03a57fa5cf2177088b8224092,17
5df67bf13af9a044f3bf7d8df3bd2daa763843a7,17
b0bcf4f60a1e92480d78e44e3fda6e42cfc1b207,6
695342cb1cef42f30fd1a8496f181c92b21ae82d,13
b6d35656f4b0dde16c2e6e5a04c1487e244708a8,25
09c52410e62b0e1e221d413d7ab18feefcca6bf7,18
429c847b24d2c4adb0b9768d1e38bf05e5bafb7b,24
9dcd87f9c46786f3da54af7ac1ba4696840dffa8,17
f55530a2ffd3c481f6554d98e9d73f2e8c62ec8d,18
dfd69e038cc7035031d1807c4ade870d2a7e2ece,18
7d54a14a75b55568a59760382a0a56e8cd3428f3,14
db12f89ad2e153d8494a92ee3a50a23faeb14912,19
a49ea7a65b7990b3e6e625bc8bfff7396ee49300,13
aa75c23b2e51c8d42730c8b410e6a7148a7bb094,24
2d6dea18b08caf615329eef0032f16911c5388d0,19
41bc4cd029fc486b5570ec344cdeae049bbca860,13
51b2cabf2c3737de06fc889b39d40240d1b134c2,13
