cycle_id,time_end_end[sec]
c9b96aaf7a69ebb3f8f84808dfce7c83117e1e91,11
5d027c32c97eaf43c5f296afce98f1e4afc7baca,13
ce9e0cefd5be63ca46ff45460464d0d391d037db,13
68db5fa9ed38fb599c59be98d561daefc541d7da,12
61db5ea79b6bb932c09b89812772eec67c05956a,11
30f1ac1dcf7c333bbf5f2aa77e143f001216130c,9
7a6e507dcd5788e3c41e6c249f505283c9f4adf0,11
1fb42987de0d21c9b6777272320b64230eadb277,13
b67a14697fcf363bc2d7f18407e51b12ca05c1a9,15
9b852f382500ba4edc778edd2bbb0d54563d4307,9
51eb0f22b20b94fc635ecc64cdcb5f72e0ed0186,12
36335e3face4b866c7bb88b39fa8a99959d0a907,12
b4805bb1f3ed74ff260e73f571195102f435f55d,13
9431b16c58a3fbb320cf13af80cb36430f2aea79,8
7250daa429020181bb5a4c40d1aaa169631b8496,13
32633c39ffe7aa2ba24899877c7425803b10444d,13
3baf454c2c0ccd79a06b415df6150acd1389523e,12
ebeb53d1ca716035748acaafffb7650a9b435678,15
617860eb422480c46f74b3c1fa6b1087f491db38,11
deb891f8fe6ff72cfab4c63eb975207fc359e62a,10
a53ab172b2a9b7c1a57be9f8d6dc82977af02bff,14
5457e1a23693695c3023a7416b2f60aabb299430,15
b88dd3ed853738b8e7fe9652b953db569bf7f79d,13
0427056da2ed891c48e13c6b4d417685f91946a3,13
a2ba6d54852aceda5e3bf9285730da743ef04e77,11
4ae26e42e48c5461a2982dc09be3e958951a8c1d,3
73ec9c125fc4cafada4434b02d603d41e092b675,16
f9334473bd9993f38458ecee137ba9e7f7b79abb,16
9ff8334ff25822f70a8313e14c8499891dc47688,15
a5eca568368b287f875149133a7ff6029b07aad8,12
02e0f9ae63a1d1db2d4c644ddbaa0a18e6b748fa,3
af2da2e151a8c76e217bc239616174cafbb702ec,15
bf20428c567fb7155e282c30ac305ef3e5593f1d,2
96e453145171c4a2a34d749c8d0a15bde5a6f21c,13
c37115b71e2a04d2266dbfa7b2962f03c49ef5da,13
62f86d5c1eed6e2c294524a4bf472e5ea17eecd6,13
142a788ad8102cd30b04746d4dc1b0bd56927059,3
76b0184c7714cd5f580860daeb70c3a3808eb5f2,22
35dddc656c3f4918e1eb19ff6840d34fef454db4,14
b36f7c929886b2159a6f57df6490ca6b1669de43,15
bee261259c7f342b50cafcf7c6cb7da0dd02737b,5
21d1f01f681d78ab6b710f7fce84e2238a63439c,12
9045ef9367f390434eb7b4b0e16a92413ef6c304,4
18dcf384371013df8b79da55e258bb5ddbb4d5f0,11
d378ed45084b93c481d597152054800a2a829154,12
d2014e1e04dfea6c62aca314b8b15c269b675d9d,11
e158fc108cacc0b4f73d37044e48a04137596b67,9
4bb50e3ab552c21f724926306806530b4ae96122,4
ff0d651478eaa36358185e2f7552145e657e111b,3
1935e35490009d8fa1ca62f92a861ef6d958bd5b,10
999821c2549e641bd9c9a223be04497982eebaca,9
ab85f00b6d327907ee23291979a6998c54cf88ad,13
24e938962728b05aa5b21654ea7146bab8302f4c,10
8d72635b9f244fc070d7b5f0d22e6d1211a153c9,16
05bb97bf769913d05fc4c49b625149c8ba92bf66,8
e21728cef4e89ff5fb173c230d56d16d424dc6c2,9
ac6b5f3a7e1dc36c9ec4f2d34a20f311ee760900,8
8954b8be675333bafc75f9c3ccbf1839bbff8c62,21
ab17a70527ee46e3632be8911a31931fc3e78183,29
9cc0604f7fdab2b23ead5f72a93feb2196660736,12
e7c50ceff3d12c94730849aab73978ebd857d3f9,3
6cc5a2f13e5214a766a328648afc80dfefa5f9aa,17
478bef366f84544eb4ac89553eeb7d57680fc521,63
bf85a64aaee3abee6f25f031862561162a613dd9,17
3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,60
2cc332cc20f1d988ce6b986ba63e6685709e9ecd,14
ddb8f08c79b8568c9cba3af61fb5a613e0ccba22,12
d0501577d37b594c3ff59a39ac211f7a1b170fa7,15
318de9ae84f1731fda8ce0785ae537f149ea5fcf,13
a1d6b33f5f6c21f8f74a70edc3b05af42515e734,9
2d5d2d71d67d358154e0f63d554da41ef2262be0,13
d04e2a7efac9968cd800686a5aba883f61ffd6c2,9
3083ea535f6d76c93825d7a7bd1dbea227f447a5,9
14b3d1ad8c5efc1f21c94e6d0f72635c374b2bb6,9
19a620c904587dc0397b43bfe9071ff60033c097,13
823cdee9b18508e9e51913d110a20a406f55582b,14
f7cf7ab61242d464ddc6d055ec01359a31b5d86b,12
ba6953cfed3b221f90d04d96fdf846f658989b2c,10
cfd5387303b75b9a00f65449fc24abcc560dc763,9
18daf66b2ccf4c7df9618c9a7067ab56bfa96593,12
952a50372dea32e78800b5127ce3e969ce8ba5f0,11
593339ab62ce5db71fd42501a9ddea9fe698b9ca,15
11840dfde044fec90b0cb4a715ce9d213acea3ca,13
048b701a9e56755100a17bad712934c1003bbb25,9
b5071c2f8bcaa96cc9efb0214b2896cc26996ca9,13
8769bb6980ea9d46f8fbec1fa1075128d6f61936,11
bdc5ad445101133b7c92f4b2efbad1993913e160,11
e9d6221823e2e0d731a11a8a8931db2e83ca6e5c,12
f87a7ce9321b4901a77786387cfe8026f1249721,11
abc2d23900ff5adeef648879af6bc4d2f79c261e,12
2424036c286f0b3dfc280f00a1e835cb52e39375,12
6c8345bff9b68598903a05f702ec15e969478cb9,3
b3c6bf720c1520276c927bb38b321d22a654590b,25
f52ecf8657801852c55bc9118dd953a096388ab3,2
cd9d5ee5dc83fb74c0e823e0b13db397ef017251,12
d5aa050a642409fab36805b2296a99e8e5ce8449,16
e2d348e17210d17060394d16c491f0e20783c10c,18
dee8220e4c56ffca5d4fcded556f3c74c72cedb6,10
0714e1063cc85cc6ba2c1ca358fad93baa53e1d6,2
7f110cf318a5f99554b1628512c70085ff25b2bf,13
4865194d5fd2de1df4393a12bfe5552bc2e6a2c0,14
77388c82c0f484ebf11b5f3292f0103514fd00f1,17
32c30f6f072ccfea6ead90f8eef0c205d88d00d3,22
52dd5908e374973d69c51856b74d4d93d591c90a,12
159d9c646d598edde1dbf2e20bb3879abaea7694,9
e71827b5db22d81e0b009f3e205173ce643d2e8e,9
7ee18aa0cc99a429e6ff9e3fe4b5e73f91b99776,9
f0102601d2b949ab63f9f3e6d20618a0b53323ee,13
658812c85fe762e361c998161cfb61bd477e1b24,15
87f0f2ec35c600cae7a17621455c00e24256011a,12
daeb07457183232eb9a9fb71bfb31a3700404427,15
94197a7b6c5c616b19ee532da23d8911d5deefd6,18
d8fc27b40be0c71090fb11d47aba813ce87f3d8b,12
cd235a8d951e12cae9152a2b80e128d7e6d9f8f3,12
dec527d66d568f516d1e778548c12ce2a48c90a8,16
7e35f57ae9ba9e716da122dfa0bec418b1e2b6e8,15
57511f57d8ec53663f3ad964582431d6e9c00d9e,15
6a5014ed5847a99b9574a2dd1332c1f91d36defb,17
e926d99b192110cb53332ab932bcb43e0d947d19,13
09edbd8f1945cd6a2ecc267f4e466862227e2355,12
1e0957d571b8f36693ea6ac305947884938f1df6,12
d9fe818eef0003afe295e6e6df112257cffbc88f,11
a2976b66b5590c7d0225ca111dabd2b048d25951,12
72b1789632ca7a97e5fa338ab5a60cb4d02915e6,14
e958122805060c32817a37a53aeccaaa701dd0c2,9
652343fb5c21254532ca94332a85b245f9a81cb9,9
d8d92941d93d5096e9caf11484bc2e9d45bf57f3,4
12d9048c6c09ab622f389c2550d0668dc7ad26dc,20
