cycle_id,time_end_end[sec]
bb6f11e015b53c4cb2dc2694598aa3907920317b,14
c7f14cee40e9b341f1d37628c57e90f5230e5451,12
8bc779ee92dd2f70d796a7140e01b24af7cbbc69,15
1dd2e542222465904c551f4d4d4044f51a59a7c7,14
b39f72ddcbac2eda7f89339c3c5bfce4c10d0801,18
f2d0ce3eda81d747692796fc8cbba5166803270f,16
98f6af550cb1f1776e9cd248f56f5c9745d39c1f,11
309567fc50605ed9f7a3482843c25c8aeecbcae7,11
2dfe48b1e2f8f91448e2d51ce127cb23cbacb89b,16
dfc6235ef3be90360a98bd01aa6f3fa3a4fca20c,3
4d2ef9514788c27d66e337fff6e49a19678c1ea9,5
e8ca285029b530e857f5acd67c56966f6cdf0eee,5
803f5138ae5963c9e73c56d1c3b706edd8eed1a7,3
12a69ba911dfb073907122628f2233c792feb117,4
05308134bcf075d8ee08037653c331c2c5ee730b,12
dab1aaaea3bb09cdf15a5aa7479cc5c757419f54,14
98075c84169bfbd453fc23e7d9addc4934eab04c,14
1c851a5bfb248329aa6ea0f38ad025ba0acdc510,14
b3db1c74bc8a11d3669cd0428af4035e2f57b672,14
eab2245fa282f7fcc53bdf23f4e7ce6842e5c068,14
1a086a1a6d7052f1866dce64da17ee87e044cf15,14
b882bf1df8c12360370cdb9d8dd9980b7e299d9d,11
7da46b7f10f15313636b936c8e08e08d68ead443,15
2487cd617bb9235d9edbd69f3e4d10356aa586ba,15
afdff25ff4193a0d49db24111b057c73a1764712,56
fdaf56e48c90d5ade2c950a963b57a79ccefdc71,17
e05c8e8289072a9137d43e1b1051666ab57fdb32,4
aaf5be120742bd1f859d35e8ad11e2a071c75170,3
4c1a56abb7baab210fd6e09afe814d61142674bd,15
2ee7aa2139055714f0fbf6b7943ecd4a6d9b1f0b,20
ebffe06e69c19f9e918ae0c645611ee751db3197,16
f47c56db6a8b603796b473d0ff7619b549c8ca88,26
44554f0549d174c139c614a5fd2553212648a015,15
4ddd0bc139578b7cda6a57f39c37693ae1dfeb14,17
79898506b3dae565db3335edc4328ec627c88f81,14
cce1dde72792baa82abb6fb33171df0664ab7165,16
bd0646eb7d68c6346aba98ed4ebd22804e680187,16
90816dd85d307f428dc096292fe927ec68226647,14
d7eb463cf876eaa60723f54c40f83b3d2d7e8f88,14
ac14ba6952c8e2671063cc12376556c6d8a3959b,15
7e2a19ec7aec8579f376afbb3b8ac2b6e75f3be5,15
e28db466c69b721e1a7a3ad3f3a38c45e8dc67d6,14
a2a38cb3380fccfd1d8e38f9db02eb33f8cb5450,16
af86c7b38c34572942f0b2ecf4808c72025855d7,15
5c25ede1eb081639085da0a3401894357b1eab41,14
c0cd274c7eb421e2118eefc39b4989bf2e1b81e9,15
b5b3e16c4bd73e59b3b1fc2a3c5769836fbfe4ba,17
e91f6da3d7f4cc218e2d0d3f00565c788aed80fe,71
d83132da980dfdce0425c79085bb4637f4f6e097,15
352104afdb0f4236ce0dfeadd18a8ecbbfb36a59,16
c75d8e3d11b405fe276550bcf597f0774a355f3b,16
7d886c0bf06232096740c5066aaf5510d8e7abf5,15
fe8856c0bd59231b336431dbe6303aa028985d50,14
1aeef06d19f28ffde027c7a39ba1fc6986a9f6bc,14
1542b7fcd99713d23269a10166b5c5a39257be23,15
27ca378cc06390e2a46c1de9df243dfd1c548015,17
511b77dc01697ba8f459832ffe3552542d434568,60
c59e13bde1d58afaae945835e6b2b4f1e185fa14,27
04bc97f8e55e82fabf902aee9034e25a667d6d84,4
aa9407198ca457e02ee295b73964a5ddf0fe78cf,16
efd53e5e9bbc3057586af8389a0b139b44af7a65,16
5fee7e45d1443b881956ea8a5847a9b6aaacaa10,20
d5766aa2a4d8db0705ab8aff9e561638a397bab0,21
832b50f85ca2b1deba3562eefaea182722017ad8,17
38599491bfc9049de0ca161549eb1ab015d6c6b0,90
95e3d6f4f9fee4b7b9b8d4d28fbaeb45820a97e7,83
e178aba09295b097e21215ae137c213f381d5805,17
3bc748d0814ccc542b4abb70e1a00b1111f70452,18
c0bebc00bef47b80b3e65944e11106135cc6d2f9,17
2e770e478306ab7e73b3bee913c1e7e719ef08b5,62
b7e03363ed3c8cbe609967a1d5459339460cc02e,17
0fbeae06722e0137be0308a625740e47e330f23a,18
801a75dcf871914d243f585c8755140eda52c69f,18
0915f7c3a9bca6f075213c3ee2693cde6c55f4df,17
b8670e17d3eb7cd66729a545556fc990093edaec,48
ffcb4a3814c2ae099af7803f0410c9c4ba91e0d4,48
ed6115b320aa309100ba2edabff22f5e0c51a71b,19
7a65b53b598dc993f095f33aa4b2bf73edda2c03,65
d61a6b00906bbd3305c0167bfecc80cecd0fce0b,65
3a550ab09bd03f68e01facc84e11f2e1e87a088f,42
84dc6dabbffdbf17a033b58f91f68f00139976cb,22
5b7b44724b2aadde6d23f827c7d4aec383e3a1cf,59
114cd8507f6bcc26d4b56bd53c88cd17ee31afbf,29
d65744c5bf25e1945c740c9334c2ccf3ec1bee6c,38
ecdf5f2ff4f96bc6e78501076ab941cb9d839232,17
b3a371800b39e4cc6f01adbf6977328e654ece6d,17
14b9eff39ac560a2ab34826c87251b37d72ceaf6,4
d280ca6b5437975b5a1ca09bbe91c0b8f381c882,18
30b2b34a4864100393e48a27d935f93e52ea0d62,18
883f3a23e6c85e37b555a9d6fb7f955b9702b072,18
670e915d4880e661dc98e2758b44ecbfc6df2951,19
397c81ab1c51df34a7c897dcbe9443a271d3f648,18
db488210d7dcfa069944ef43dc34368654eb80f0,20
afd43e4375d9e2c2f13ab4b8deb158a8ff7947e7,49
a6ceb9da595d15e355f04f4341bcae7b9d4b0ddf,18
43aa06dec535111d63ec1411803ec907133e5912,37
0abdc511718e6e1fbbbd307e9bc809aefb2e8051,35
a03e1e3815d33bcc5d4e317b42ac4da0718c3a43,18
25bc65308e7f489a921f9f3c61b79d4c2fdf9018,22
51f5ee0c3541891278e9c4c4e16e52c891dc9a53,5
3bf47537361b7eafc895070cbff471f25b71c522,3
0a2a7ff2f9dabfcb543b7228ec91b236783df624,4
4e0e6e85c6dc4b1d348bd8ac7d70cbe7b066ebef,18
1f5e1b8f56945f3a99a211c99f874d26fb6c78f7,18
d20670db17c82c791b410ed13d58f8dbefea87f2,18
5f5bc603f1c5f835043aa4ed5d6d7c1bcef168f3,18
9ddad4b1ed76b8f405098f4220ff21bed05acecc,18
3f6c6c269cbd3d2e3a09e287a9080335c99d8cb1,3
f78418f4c2b29ec899458a8754068bb418c41dec,17
1b5e84e28ba3156d444d61151128d183b0554aeb,18
2bf032e17a06000b8336519b3642a339e5c6d331,18
b5f27dde0f4786740fb5a133faeed98dd9d0ad3e,36
d3658d6c8175149ea2d4eed66b7c92de21cfe01d,18
3e4a5a6657861edfe253cbc3ecbfc2e06f8b8813,18
0b3e97339fa0da57dd823c9e7d0fd72488ca895b,18
09f80c34d40bbe58754293bca0b981a740cda9f1,20
0644734bc2057ceeda9497237393281f7e638376,20
df41d46a01618a04c8f411c775f7df7f17e2c5e5,20
cb387cf13efc8fde3c777bc87f7eb9612a15c07e,4
