cycle_id,num_testsuite,NORMALIZED_FPA,accuracy,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,prediction_time,learning_time
66338dd9c4bf1e76be830749d9bc93c7be35cb2a,1,1.0,0.0,0,0.08199999999999999,0,0,0.08199999999999999,0.08199999999999999,0,0,0.08199999999999999,0.08199999999999999,0,0,0.08199999999999999,0.08199999999999999,0.0012140274047851562,0.8365190029144287
d50feb67569fb5881b8a2ff5996f656c5f207c2e,29,0.7683226183518413,0.2413793103448276,7,3.0040000000000004,7,2,0.033,2.148,7,2,0.075,2.617,7,7,0.237,2.695,0.001188039779663086,0.8454909324645996
2a95bf89813ebf321955d191afda7e0b08d69710,23,0.6711378353376503,0.6956521739130435,0,2.9599999999999986,0,0,0.035,0.248,0,0,0.10600000000000001,2.3969999999999994,0,0,0.21999999999999997,2.569999999999999,0.0012688636779785156,0.7543771266937256
58fa9a673547c884cd1f11a8927414e563480358,27,0.8522366522366525,0.5555555555555556,16,0.327,16,7,0.037000000000000005,0.006,16,10,0.037000000000000005,0.088,16,16,0.03900000000000001,0.161,0.0011870861053466797,0.42126893997192383
0d53852d80cc686b47b4b0c1b2069f880a09b451,1,1.0,1.0,0,0.073,0,0,0.073,0.073,0,0,0.073,0.073,0,0,0.073,0.073,0.0011909008026123047,0.5293431282043457
0f540f0f5848f2262e1b8937c39e269a79731efc,1,1.0,0.0,4,0.052000000000000005,4,4,0.052000000000000005,0.052000000000000005,4,4,0.052000000000000005,0.052000000000000005,4,4,0.052000000000000005,0.052000000000000005,0.0012559890747070312,0.8154559135437012
0bbe5b59af443da2c3101cb9259e7ad68152dd13,35,0.7647216633132126,0.5428571428571428,38,6.029,38,4,2.4849999999999994,3.149,38,4,2.525,3.2179999999999995,38,20,2.6229999999999998,5.632,0.0011849403381347656,1.1727685928344727
5cf68bdc46c7bcc0fc5eb3cacd1c84514ef552cf,10,0.8077922077922078,0.6,0,0.7140000000000001,0,0,0.009000000000000001,0.098,0,0,0.031000000000000007,0.11,0,0,0.06100000000000001,0.194,0.0011429786682128906,1.178609848022461
f8bf45444c49053a92f6f560c5008d5ac43aa27f,12,0.7553846153846153,0.75,0,2.6279999999999992,0,0,0.005,2.237,0,0,0.024,2.341,0,0,0.14600000000000002,2.36,0.0011608600616455078,0.6317267417907715
af1f8163af8b52bc28a18109858744967935d828,33,0.7491419905818504,0.6666666666666666,1,3.737,1,0,0.02,1.3439999999999999,1,1,0.042,1.496,1,1,0.126,3.597,0.0016281604766845703,1.1803951263427734
c12c48ce91c6b5cceb61043a914d0b438b7a6900,3,0.7142857142857142,0.6666666666666666,2,0.31,2,0,0.155,0.155,2,0,0.155,0.155,2,2,0.31,0.31,0.0010921955108642578,0.8744068145751953
31b546aecd87725c8a1274d1485cee89bdddfdce,21,0.8242222893385684,0.6190476190476191,21,2.8579999999999997,21,5,0.069,2.1109999999999998,21,6,0.093,2.252,21,21,0.16000000000000003,2.2999999999999994,0.0011818408966064453,0.13564109802246094
6e8bb88263dd64b703679bf853c15f40ac07e347,9,0.6666666666666667,0.4444444444444444,5,0.256,5,0,0.022,0.104,5,0,0.035,0.2,5,2,0.068,0.22700000000000004,0.0011248588562011719,0.36986279487609863
24a3100e9897837b513a0d9f2ae26fd02ec91246,21,0.6898218061008761,0.9047619047619048,0,2.913999999999999,0,0,0.011,0.35600000000000004,0,0,0.071,0.681,0,0,0.16699999999999998,2.854,0.0011591911315917969,0.674426794052124
3c4a09bf28e7cd600b919b8c799fbbfd19a94c0b,21,0.7861673210510421,0.6190476190476191,9,2.9029999999999996,9,1,0.10600000000000001,0.314,9,1,0.15800000000000003,2.4050000000000002,9,1,0.24300000000000008,2.4859999999999998,0.0012700557708740234,0.5322229862213135
9b3e389fc692513cc701b886a9dcdab6ebf32453,21,0.7478103292056781,0.7619047619047619,0,2.8889999999999993,0,0,0.012,0.243,0,0,0.069,0.633,0,0,0.158,2.717,0.001155853271484375,1.0894958972930908
b72b5c716ac18150396d05988d9eab745bea02b9,9,0.8526315789473685,1.0,0,0.264,0,0,0.009000000000000001,0.10200000000000001,0,0,0.031000000000000007,0.124,0,0,0.06200000000000001,0.21300000000000002,0.0011587142944335938,0.3329501152038574
8271475f973945e776ca91142349b8618c6f619e,9,0.7824561403508772,0.7777777777777778,0,0.268,0,0,0.008,0.086,0,0,0.030000000000000006,0.191,0,0,0.062000000000000006,0.228,0.0011239051818847656,0.6266000270843506
8682c8d4f2281f838765a213d0241366255c99a0,24,0.7802040816326533,0.8333333333333334,1,1.838,1,0,0.022000000000000006,0.107,1,0,0.065,1.3780000000000001,1,0,0.235,1.5330000000000001,0.0011708736419677734,0.8137562274932861
c9259fd82546bbacf9606509e5883bedde7fb062,8,0.6421568627450981,0.625,4,0.278,4,0,0.039,0.12300000000000001,4,0,0.057,0.14600000000000002,4,0,0.09000000000000001,0.23900000000000005,0.00131988525390625,0.3454568386077881
a73d5f2e9b1f415201b312af8ff4af6a0f7623e1,38,0.8205478731794521,0.7368421052631579,1,4.11,1,0,0.031000000000000003,0.41700000000000004,1,0,0.10999999999999999,1.3949999999999998,1,0,0.28700000000000003,1.7069999999999999,0.0012726783752441406,0.7500729560852051
9ebe7bbd313efb49f3496b8af7d4b4b78f73a5b7,26,0.7418158361554589,0.8461538461538461,21,1.845,21,19,0.329,0.383,21,19,0.36400000000000005,0.7250000000000001,21,20,0.445,0.888,0.001196146011352539,1.0032031536102295
171c3ac8d32ed884392b057800e691a621585d2a,31,0.7506720430107527,0.7741935483870968,1,4.119000000000001,1,0,0.022000000000000002,2.19,1,0,0.067,2.3429999999999995,1,0,0.19,2.981,0.0011813640594482422,0.47889089584350586
f25588258e520cbf1d388d3d9b48a4942d3d7c28,26,0.7684244476697305,0.8076923076923077,1,1.636,1,0,0.024000000000000004,0.8480000000000001,1,0,0.069,0.9070000000000001,1,1,0.17200000000000001,1.057,0.001619100570678711,0.5046799182891846
9e1ac89660190ec4d895855655891ad16d790fc4,72,0.7379861439143445,0.8055555555555556,5,7.5120000000000005,5,3,0.14600000000000002,0.17900000000000002,5,3,0.16200000000000003,4.79,5,3,0.3350000000000001,6.062000000000001,0.0012331008911132812,0.9686040878295898
1dcab3f854e6fffa16c842b8a10a6fa2163795ea,21,0.8477801268498943,0.8095238095238095,4,2.875,4,1,0.038000000000000006,0.285,4,1,0.07300000000000001,0.315,4,1,0.163,0.5920000000000001,0.0012059211730957031,0.7087318897247314
