cycle_id,num_testsuite,NORMALIZED_FPA,accuracy,total_failures_in_cycle,exec_time,optimal_failures_25%,failures_in_25%_ordered,optimal_exec_time_25%,exec_time_25%,optimal_failures_50%,failures_in_50%_ordered,optimal_exec_time_50%,exec_time_50%,optimal_failures_75%,failures_in_75%_ordered,optimal_exec_time_75%,exec_time_75%,prediction_time,learning_time
9c5dc5b6ac43c7de108277a71a9279364efd4193,13,0.8070818070818071,0.3076923076923077,0,0.996,0,0,0.009000000000000001,0.052000000000000005,0,0,0.039,0.488,0,0,0.14,0.848,0.0011510848999023438,0.21231698989868164
fda23ed687b7ab4e1d092ff0d1d4fdfa91de9b0c,4,0.8666666666666667,0.75,0,0.742,0,0,0.0,0.315,0,0,0.004,0.319,0,0,0.319,0.319,0.0011010169982910156,0.8603861331939697
94dfb94e1666c41715a1866ae2e25671dab3e65c,3,0.7142857142857142,0.6666666666666666,0,0.125,0,0,0.006999999999999999,0.08800000000000001,0,0,0.037,0.11800000000000001,0,0,0.125,0.125,0.0010218620300292969,0.6973738670349121
c117e035fa483d55a77560f366a760fd4e29eef0,9,0.7333333333333332,0.4444444444444444,0,1.425,0,0,0.032,0.401,0,0,0.201,0.671,0,0,0.5149999999999999,0.762,0.0011391639709472656,0.7007248401641846
a22b4c4778701e05e4e12e06b350a11a8d6521f2,39,0.6933787731256086,0.6410256410256411,0,10.583,0,0,0.037000000000000005,1.901,0,0,0.20299999999999999,8.597999999999999,0,0,0.78,9.722000000000001,0.0014810562133789062,0.5649869441986084
09d9573976cd4b9f1de5d04b0b5719913f49f5ea,38,0.7477785372522214,0.8421052631578947,0,11.271999999999998,0,0,0.041,8.142,0,0,0.205,9.198999999999998,0,0,0.835,9.649,0.0010616779327392578,0.3765690326690674
c3920fc30faf3ceec578e5484046ccda2be90315,3,0.7857142857142856,0.6666666666666666,0,0.128,0,0,0.006999999999999999,0.032,0,0,0.039,0.12100000000000001,0,0,0.128,0.128,0.001064300537109375,0.9208807945251465
98ea132574604be203d24ccd0c7231f02ef0b08b,3,0.7857142857142856,0.6666666666666666,0,0.133,0,0,0.008,0.091,0,0,0.042,0.099,0,0,0.133,0.133,0.0010690689086914062,0.4376838207244873
586482d60f09524f55d7b2c6cb95590b903cf9d6,3,0.7857142857142856,0.6666666666666666,0,0.128,0,0,0.006999999999999999,0.034,0,0,0.041,0.121,0,0,0.128,0.128,0.001123189926147461,0.8245429992675781
5a0c1c4c60e1feaa29030dd622384376107aee24,7,0.7285714285714285,0.7142857142857143,1,0.835,1,0,0.094,0.004,1,0,0.094,0.437,1,0,0.094,0.437,0.0011301040649414062,0.693939208984375
44dbaffa1e16b968276858fdf481d4df714bfb24,7,0.8928571428571428,0.8571428571428571,0,0.849,0,0,0.0,0.003,0,0,0.0,0.003,0,0,0.003,0.314,0.0010738372802734375,0.6294751167297363
a49aabe3b0f43d254f2b42e40a4b989a2869514b,3,1.0,1.0,0,0.127,0,0,0.006999999999999999,0.006999999999999999,0,0,0.036000000000000004,0.036000000000000004,0,0,0.127,0.127,0.0011360645294189453,0.8315401077270508
e46dcd67ce48788c783912da7e449bb0e9912d94,3,0.7857142857142856,0.6666666666666666,0,0.132,0,0,0.006999999999999999,0.092,0,0,0.04,0.099,0,0,0.132,0.132,0.0011320114135742188,0.8500039577484131
2b114b1fb78bdb367de4753684ba76716340ef9c,2,0.8,1.0,0,0.123,0,0,0.029,0.094,0,0,0.123,0.123,0,0,0.123,0.123,0.0011279582977294922,0.39791297912597656
61fcd15807919bf2ab026f4f6c2855e803a15c1c,3,0.9285714285714287,0.3333333333333333,1,0.125,1,0,0.084,0.008,1,1,0.092,0.092,1,1,0.125,0.125,0.001123189926147461,1.087143898010254
13e8416405140d1f046d8de1d03bf93d70adbaa1,3,0.9285714285714285,0.6666666666666666,0,0.127,0,0,0.006999999999999999,0.006999999999999999,0,0,0.038,0.096,0,0,0.127,0.127,0.0011310577392578125,0.8987791538238525
67e7a7d42115342c1cddd2ace9320bda14a2b828,3,0.7142857142857142,0.6666666666666666,0,0.133,0,0,0.008,0.086,0,0,0.047,0.125,0,0,0.133,0.133,0.001132965087890625,0.8517889976501465
93114694c06ae2dd7ac9e4ec03cd65b693e79956,3,0.7857142857142856,0.6666666666666666,0,0.125,0,0,0.008,0.03,0,0,0.038,0.11699999999999999,0,0,0.125,0.125,0.0010979175567626953,0.9925541877746582
4b7574ca8b605c7f24b8fa08208c93d9422a7edd,4,0.7666666666666666,0.75,0,0.832,0,0,0.001,0.527,0,0,0.008,0.528,0,0,0.305,0.825,0.0019598007202148438,0.7120471000671387
67162371012ea750f5f869c19d7368bb57ae60d0,13,0.8278388278388279,0.6153846153846154,0,0.964,0,0,0.01,0.321,0,0,0.043,0.371,0,0,0.14600000000000002,0.42,0.0013759136199951172,1.0941729545593262
699fd3871a3f1868df7fed091ebc589fae736fa6,3,0.7857142857142856,0.6666666666666666,0,0.132,0,0,0.008,0.035,0,0,0.043000000000000003,0.12400000000000001,0,0,0.132,0.132,0.0010862350463867188,0.44271278381347656
78a9fbcac7144841fdaaedc0311d3d087fe61f5a,10,0.8753246753246755,0.7,0,0.8430000000000001,0,0,0.004,0.042,0,0,0.016,0.060000000000000005,0,0,0.07100000000000001,0.10600000000000001,0.0010800361633300781,0.7683238983154297
cc976bfa016aa18151a1db02bbedf8051d07aa90,10,0.8051948051948052,0.7,2,0.8550000000000001,2,0,0.047,0.052000000000000005,2,1,0.048,0.07400000000000001,2,1,0.07,0.11900000000000001,0.0010178089141845703,1.0579259395599365
a67bc739194c92ed4e28e62a50eabcd073a532c7,7,0.8285714285714284,1.0,0,0.772,0,0,0.001,0.001,0,0,0.003,0.021,0,0,0.009000000000000001,0.31,0.001024007797241211,0.3908071517944336
f2f0ef3a616f4154f384ed0e5e9d1fd804ff50dc,5,0.7999999999999999,0.8,0,0.771,0,0,0.002,0.295,0,0,0.004,0.297,0,0,0.012,0.761,0.0011720657348632812,0.14868712425231934
cee67126a7859cb615e84041e07c111874d62376,5,0.8727272727272727,1.0,0,0.769,0,0,0.002,0.008,0,0,0.004,0.01,0,0,0.012,0.332,0.0011067390441894531,0.406358003616333
2e74b049db1b7f5040a97c05c5357678c44585ae,7,0.7928571428571428,1.0,0,0.807,0,0,0.003,0.018000000000000002,0,0,0.006,0.327,0,0,0.012,0.333,0.0010139942169189453,0.2673180103302002
74bbfe166888670edc1955fc87bff9dad0edf391,5,0.7090909090909091,1.0,0,0.772,0,0,0.002,0.005,0,0,0.004,0.457,0,0,0.009000000000000001,0.768,0.0011341571807861328,0.7544090747833252
418b3444ca7171127b632cd0e4c4de93fd4f3a2b,40,0.7881662149954834,0.675,0,11.029,0,0,0.05,0.613,0,0,0.22299999999999998,2.0180000000000002,0,0,1.05,3.1899999999999995,0.0011949539184570312,0.7930600643157959
1248bf8d54bb6e7effc552ae00444dd9fa6760c2,38,0.7378411062621589,0.7894736842105263,1,10.908000000000001,1,0,0.199,7.005,1,1,0.34700000000000003,8.418,1,1,0.8609999999999999,9.136,0.0011839866638183594,0.3315250873565674
74951e09ad3e2fa7d210489d1d3e6c191509b090,40,0.7547425474254745,0.725,0,10.629000000000001,0,0,0.05,8.033000000000001,0,0,0.22799999999999998,8.638,0,0,1.066,9.586000000000002,0.001150369644165039,0.5168569087982178
f66b47f87961ef83b817ae5a19e9f703e69e174c,39,0.7338364167478094,0.8717948717948718,3,10.871,3,0,0.36500000000000005,1.2420000000000002,3,0,0.5100000000000001,7.765000000000001,3,3,0.975,9.939,0.0010700225830078125,0.982623815536499
ea41fc014cdffdfbec11c2ea60bb55470d24ae5b,40,0.7403342366757004,0.85,5,29.502000000000002,5,0,0.37000000000000005,2.058,5,4,0.5330000000000001,8.872,5,4,1.381,28.458999999999996,0.0013270378112792969,0.47496914863586426
e3f4a014c80d36a5c0bac204da313574077386a9,11,0.808300395256917,0.7272727272727273,0,1.034,0,0,0.008,0.11800000000000001,0,0,0.038000000000000006,0.16000000000000003,0,0,0.10300000000000001,0.24800000000000003,0.0010311603546142578,0.501859188079834
bde4a3111c9675484705a2589dc95bcc80839ed9,11,0.8339920948616603,0.9090909090909091,0,0.9330000000000002,0,0,0.002,0.026000000000000002,0,0,0.015,0.07,0,0,0.07200000000000001,0.36600000000000005,0.0010387897491455078,0.8351280689239502
5f954828e8f7bd09934eb4b545c8d44bfa4be4bf,7,0.6214285714285713,0.42857142857142855,1,0.949,1,0,0.08800000000000001,0.28,1,0,0.099,0.666,1,0,0.129,0.749,0.001146078109741211,0.994225025177002
